inputDataLabel,outputDataLabel,inputVersion,outputVersion,varId,used,name,nameWithinFile,datasetGroupPath,bitPosition,bitCount,type,divisor,unit,min,max,nodata_value,nodata_value2,resamplingFactor,comment,Comment_2
Data label of the file used as an input,Data label of the file generated as an output,version of the input,Version of the output,Unique id of the output variable,"1: included in the generation, 0: excluded",,Field name in the file,For .h5 files,,,,,,,,,,1: 2400x2400 for mod09ga. 2: 1200x1200,0,
mod09ga,modisspiresmat,v061,v2024.0d,79,1,daily_nodata_filter_s,,,,,uint8,1,unitless,0,255,1,,1,"Bit, position 1: hasNoInput, 2: neuralCloud, 3, backgroundReflectance nodata, 4: rareObservation, 5: STC cloud, 6: Cloud extension, 7: Saltpan and isolated. Default value: 1 for absent file or corrupted file.",
mod09ga,modisspiresmat,v061,v2024.0d,80,1,daily_zero_filter_s,,,,,uint8,1,unitless,0,255,0,,1,"Bit, position 1: NeuralOther excluding state_1km.clouds and including state_1km.saltpans, 2: NDSIBelowMinus005, 3: rawSnowBelow10, 4: rawGrainBelow40, 5: lowElevation, 6: waterBody",
mod09ga,modisspiresmat,v061,v2024.0d,81,1,sensor_and_solar_azimuth_sensor_mask,,,,,uint8,1,unitless,0,255,0,,2,"Bit, position 1: sensor_azimuth nodata, 2: sensor_azimuth too low, 3: sensor_azimuth too high. 4: solar_azimuth nodata, 5: solar_azimuth too low, 6: solar_azimuth too high.",
mod09ga,modisspiresmat,v061,v2024.0d,82,1,sensor_and_solar_zenith_sensor_mask,,,,,uint8,1,unitless,0,255,0,,2,"Bit, position 1: sensor_zenith nodata, 2: sensor_zenith too low, 3: sensor_zenith too high. 4: solar_zenith nodata, 5: solar_zenith too low, 6: solar_zenith too high.",
mod09ga,modisspiresmat,v061,v2024.0d,83,1,reflectance_1_7_sensor_mask,,,,,uint32,1,unitless,0,4294967295,0,,1,"Bit, position 1: reflectance_1 nodata, 2: reflectance_1 too low, 3: reflectance_1 too high. 4: reflectance_2 nodata, 5: reflectance_2 too low, 6: reflectance_2 too high, 7: reflectance_3 nodata, etc…",
mod09ga,modisspiresmat,v061,v2024.0d,84,1,canopy_cover_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,85,1,time_interp_weight_s,,,,,uint8,1,percent,1,100,255,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,86,1,raw_viewable_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,87,1,raw_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,88,1,raw_shade_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,89,1,raw_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,90,1,raw_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,91,1,gap_viewable_snow_fraction_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,92,1,gap_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,93,1,gap_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,950,65535,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,94,1,grain_size_and_dust_mask,,,,,uint8,1,unitless,0,255,0,,1,fsca below value → spat interp grain size and idem dust,
mod09ga,modisspiresmat,v061,v2024.0d,95,1,daily_grain_size_dust_s,,,,,uint8,1,unitless,0,255,1,,1,"Bit, position 1: spatial interpolation of grain size, 2: grain size nodata because below min, 3: grain size nodata because above max, 4: spatial interpolation of dust concentration, 5: dust concentration nodata because below min, 6: dust concentration nodata because above max.",
mod09ga,modisspiresmat,v061,v2024.0d,96,1,deltavis_s,,,,,uint8,1,unitless,0,75,255,,1,Deltavis or snow darkening,
mod09ga,modisspiresmat,v061,v2024.0d,97,1,spatial_grain_size_s,,,,,uint16,1,microns,40,1190,65535,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,98,1,spatial_dust_concentration_s,,,,,uint16,10,tenths of unitless,0,9500,65535,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,99,0,albedo_muZ_s,,,,,uint8,1,percent,0,100,255,,1,,
mod09ga,modisspiresmat,v061,v2024.0d,100,1,metaData,,,,,struct,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
